work_id,assigned_topic_hard,T0_pct,T1_pct,T2_pct,T3_pct,T4_pct,T5_pct,T6_pct,T7_pct,T8_pct,T9_pct,T10_pct,T11_pct,T12_pct,T13_pct,T14_pct,T15_pct,T16_pct,T17_pct,T18_pct,T19_pct,T20_pct,T21_pct,T22_pct,T23_pct,T24_pct,unexplained_pct,top1_topic,top1_pct,row_sum_pct
W00097,13,0.0,6.904660034773317,0.0,0.0,0.0,0.0,2.2846504982074833,0.0,0.0,0.0,0.0,0.0,0.0,43.369209232893915,0.0,0.0,1.1220092659172953,0.0,0.0,0.0,0.895387304946605,0.0,0.0,0.5626090817955283,0.0,44.86147458146585,13,43.369209232893915,100.0
W00098,11,0.0,0.0,5.706562697601612,0.0,9.605404880722066,0.0,0.0,0.0,0.0,0.0,0.0,22.43674134989691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.251291071779406,11,22.43674134989691,100.0
W00099,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.02844697362832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8224594263802008,0.0,0.0,0.0,0.8734310505369414,0.0,2.9623123552972817,36.537937640246774,43.77541255391048,24,36.537937640246774,100.0
W00100,1,0.0,33.026279878165795,0.0,0.0,0.0,0.0,4.507363480903885,9.467419015034011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7425609302498497,0.0,0.0,0.0,2.744815793077391,48.511560902569066,1,33.026279878165795,100.0
W00101,-1,0.0,0.0,10.303913056961068,0.0,0.0,27.344002219897632,0.9080830658341563,0.0,0.0,3.7231173532003643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.644785912379626,0.0,0.0,0.0,3.111127127770441,0.0,46.964971263956706,5,27.344002219897632,100.0
W00102,-1,0.0,16.07919503714911,0.0,0.0,0.0,9.811504085638505,0.0,0.0,17.83315434987851,0.0,0.30831187453726006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3155406324463614,0.0,0.0,0.0,0.0,53.65229402035025,8,17.83315434987851,100.0
W00103,0,40.546442050492345,0.0,0.0,2.5470606936383917,0.0,1.8482091203844402,0.0,0.0,0.0,0.0,11.13388937246337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3087335321770501,0.0,0.0,0.0,0.0,0.0,0.0,43.615665230844414,0,40.546442050492345,100.00000000000001
W00104,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.448357659525918,0.0,0.0,2.8217637874886154,15.13864833707621,18.235405720123023,4.394561787887284,0.0,0.0,0.0,0.13494655630676727,0.0,0.0,0.0,0.0,0.0,6.274722752888275,47.55159339870391,13,18.235405720123023,100.0
W00105,-1,0.0,0.0,0.0,8.723312159775091,0.0,0.0,0.0,0.0,0.0,23.29088274274974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.948211427587477,0.0,0.0,0.0,0.0,0.0,0.0,51.03759366988769,9,23.29088274274974,100.0
W00106,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.817614015572003,0.0,0.0,0.0,0.0,27.247096526295206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.93528945813279,14,27.247096526295206,100.0
W00107,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.76848339881677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.23151660118324,8,52.76848339881677,100.0
W00108,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.895810280974304,0.0,0.0,0.0,0.0,36.5030706241862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.6011190948395,17,36.5030706241862,100.0
W00109,-1,5.580506646790282,0.0,3.4199320174817025,8.060513741695683,0.0,0.11994005936112229,0.0,17.986040029302846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.774687239580701,3.308133716432022,0.0,55.750246549355644,7,17.986040029302846,100.0
W00112,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.955973087914337,16.291881412018903,18.438212688603617,0.0,7.527750040794072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9399468747809463,0.0,49.846235895888114,13,18.438212688603617,99.99999999999999
W00113,3,4.230506701492019,0.0,0.0,13.591533483775015,0.0,1.2191639729108665,18.861184982947822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.864418899893062,6.494738355511371,0.0,0.0,0.0,0.0,50.738453603469836,6,18.861184982947822,100.0
W00114,-1,14.401312685749998,0.0,0.0,0.0,21.50234641893522,0.0,0.0,0.0,0.09846554382994634,0.0,0.0,0.0,0.0,0.0,4.193528226191582,0.0,0.0,0.0,7.42998125343963,0.0,0.0,0.0,0.0,0.0,0.0,52.374365871853634,4,21.50234641893522,100.0
