work_id,assigned_topic_hard,top1_topic,top1_pct,top2_topic,top2_pct,top3_topic,top3_pct,unexplained_pct
W01797,19,19,38.5,4,6.43,20,4.65,42.15
W01798,-1,12,15.39,18,13.54,19,9.35,45.65
W01799,4,4,25.74,8,12.47,6,4.68,49.08
W01800,11,11,43.23,18,5.61,4,1.81,46.84
W01801,-1,4,20.68,5,7.62,23,6.03,54.5
W01802,13,13,39.36,19,6.36,22,3.74,49.53
W01803,-1,8,15.31,7,14.43,13,11.88,49.05
W01804,-1,18,12.44,3,10.83,19,8.59,54.55
W01805,1,1,24.51,18,7.66,3,6.23,47.54
W01806,6,6,17.63,12,16.63,10,10.58,48.41
W01807,-1,13,23.41,3,8.53,18,6.47,47.96
W01808,3,3,24.4,2,12.05,21,5.42,54.7
W01809,-1,21,32.27,19,8.95,22,6.39,51.68
W01810,3,3,25.61,19,18.55,18,3.93,51.92
W01811,-1,13,11.48,2,8.77,15,7.1,59.59
W01812,-1,18,32.97,11,5.34,19,3.93,52.26
W01813,1,1,19.39,19,6.42,23,6.31,52.14
W01814,-1,9,11.14,21,7.71,1,7.14,61.01
W01815,-1,3,16.22,19,12.38,21,11.14,51.84
W01816,-1,1,31.44,19,11.16,3,2.48,53.42
W01817,13,13,38.85,15,15.98,24,2.07,43.09
W01818,3,3,25.0,19,13.76,16,2.66,58.14
W01819,3,3,35.0,23,8.93,2,5.16,50.35
W01820,8,8,27.19,23,20.49,13,4.3,48.02
W01821,13,13,30.11,10,9.43,4,4.25,56.21
W01822,2,4,23.26,2,19.38,9,1.01,56.34
W01823,1,18,21.98,1,11.78,3,4.52,59.0
W01824,1,1,33.01,19,11.64,0,0.0,55.35
W01825,2,23,19.45,2,14.25,5,9.68,52.83
W01826,5,19,12.73,5,12.38,7,7.56,44.67
W01827,0,10,28.68,0,16.87,7,0.11,54.35
W01828,12,11,16.86,21,10.35,12,9.71,54.16
W01829,1,1,22.82,22,19.94,18,1.67,55.57
W01830,-1,13,22.62,18,20.74,3,8.99,47.66
W01831,2,2,30.32,22,8.8,19,7.71,47.28
W01832,-1,15,30.23,22,8.89,14,4.42,54.38
W01833,-1,15,17.68,24,10.97,6,8.75,52.51
W01834,8,8,29.06,0,17.42,13,7.05,46.47
W01835,21,21,26.33,12,10.49,2,5.4,48.18
W01836,3,3,38.71,21,3.67,23,2.41,52.7
W01837,-1,23,34.6,5,7.9,6,6.79,46.8
W01838,7,7,49.48,9,2.89,0,0.0,47.63
W01839,-1,3,19.86,23,16.38,9,6.9,54.26
W01840,-1,13,26.93,18,8.92,1,5.02,58.92
W01841,19,19,32.54,18,17.53,0,0.0,49.92
W01842,2,2,22.13,13,12.29,19,4.83,55.43
W01843,1,1,21.31,9,9.58,19,6.51,61.51
W01844,3,23,18.3,3,12.3,2,7.23,55.62
W01845,-1,19,24.59,3,11.49,4,11.13,46.48
W01846,19,19,51.51,4,2.7,0,0.0,45.79
W01847,8,8,28.98,22,13.82,1,9.89,47.32
W01848,19,5,20.64,19,11.52,23,5.69,58.08
W01849,-1,19,25.01,1,7.39,0,6.07,54.84
W01850,3,3,32.26,24,5.65,19,5.47,56.63
W01851,-1,14,17.21,22,14.56,7,12.4,41.56
W01852,-1,4,26.21,11,5.75,15,2.08,63.85
W01853,1,1,36.9,8,7.56,19,4.88,49.62
W01854,-1,9,24.31,14,9.0,20,5.68,58.66
W01855,2,19,14.93,9,13.59,2,8.92,56.29
W01856,-1,14,20.45,11,15.88,22,12.83,46.65
W01857,7,7,20.95,15,13.9,8,8.56,46.57
W01858,11,11,42.7,4,9.01,10,4.64,43.65
W01859,-1,9,25.01,18,18.57,3,3.87,52.55
W01860,0,4,34.07,0,20.9,22,0.0,45.04
W01862,-1,24,16.0,15,10.14,10,6.1,62.52
W01864,-1,5,24.25,22,17.77,0,0.0,57.97
W01866,3,3,53.72,22,2.25,0,0.0,44.03
W01867,-1,0,15.24,20,14.47,19,10.56,44.44
W01868,-1,8,24.33,23,17.66,1,9.28,41.04
W01869,2,2,46.83,23,5.66,1,2.29,45.22
W01871,0,24,18.32,0,12.47,13,8.33,60.88
W01872,-1,6,19.87,1,18.92,2,6.61,37.84
W01873,-1,2,20.64,24,9.17,21,6.47,54.03
W01874,-1,9,24.08,16,5.98,24,5.42,54.27
W01875,-1,7,14.59,13,12.11,3,10.75,54.16
W01876,-1,4,31.23,15,6.35,14,5.65,56.76
W01877,4,4,31.1,15,6.12,12,2.92,57.13
W01878,9,9,36.04,23,7.33,11,5.2,51.44
W01879,13,13,41.04,9,7.27,24,1.41,49.42
W01880,15,15,50.51,13,5.01,17,1.27,42.54
W01881,-1,6,24.99,4,22.56,15,4.85,46.24
W01882,-1,3,24.28,2,6.54,20,4.38,58.38
W01883,4,4,48.49,15,8.81,21,0.2,42.5
W01884,-1,14,27.32,21,8.12,13,3.57,57.69
W01885,6,6,39.16,20,7.16,1,4.76,44.99
W01886,7,7,37.14,11,9.96,13,3.48,47.97
W01887,3,19,11.5,20,10.95,8,9.11,54.74
W01889,4,11,14.08,17,7.8,13,7.14,58.57
W01890,2,8,14.7,11,14.36,2,4.42,66.52
W01891,7,7,26.5,5,19.99,23,4.01,45.89
W01892,-1,8,18.05,11,13.28,4,10.01,51.2
W01893,19,19,34.75,1,6.53,5,4.38,46.68
W01894,1,8,24.6,19,10.99,20,8.14,50.23
W01895,-1,23,14.11,13,12.2,6,9.71,63.85
W01896,-1,14,15.05,11,11.88,24,8.01,57.18
W01897,24,24,52.87,5,2.3,16,1.43,42.73
W01898,-1,13,20.71,11,12.48,9,1.72,63.63
W01899,23,23,39.1,10,13.52,12,3.87,43.51
W01900,-1,23,32.17,16,10.36,1,4.91,49.82
W01901,-1,6,25.6,22,17.57,21,4.96,45.44
W01902,9,9,30.2,17,12.07,24,5.98,43.57
W01903,-1,12,19.39,15,11.73,10,11.57,37.8
W01904,12,12,35.61,22,17.79,21,0.0,46.6
W01905,5,5,27.5,17,18.53,12,4.45,48.91
W01906,4,4,23.54,21,12.0,3,6.38,45.33
W01907,-1,1,13.06,5,8.82,7,6.92,54.78
W01908,-1,22,17.34,15,15.19,14,6.99,48.81
W01910,6,6,28.21,21,9.82,13,8.86,47.79
W01911,14,14,29.88,9,14.64,0,0.0,55.48
W01913,0,0,28.52,8,10.61,5,7.62,48.49
W01914,-1,18,15.48,14,13.63,13,11.59,55.82
W01916,16,16,47.11,9,5.15,24,3.33,44.41
W01917,10,10,32.23,14,6.57,21,0.89,60.32
W01918,3,3,44.39,0,0.0,22,0.0,55.61
W01920,9,12,23.9,9,22.07,22,3.7,50.33
W01921,-1,15,31.22,0,22.7,22,0.0,46.08
W01922,1,17,13.04,23,12.73,5,12.21,57.18
W01923,-1,17,14.9,13,13.29,7,8.5,38.57
W01924,4,4,34.58,17,4.99,21,4.88,53.64
W01925,8,8,23.58,7,15.03,1,5.48,42.02
W01926,3,9,22.43,20,15.71,3,11.82,49.77
W01927,10,10,43.71,13,12.52,0,0.0,43.77
W01928,7,7,51.24,0,0.0,22,0.0,48.76
W01929,-1,23,29.64,0,15.66,7,8.73,38.88
W01930,1,1,45.59,4,8.72,17,2.72,39.71
W01931,3,3,35.68,22,6.26,6,5.46,50.19
W01932,-1,4,11.81,18,11.49,0,8.44,43.05
W01933,-1,7,13.56,17,13.31,10,10.1,44.82
W01934,-1,0,27.42,18,10.15,7,9.14,38.89
W01935,16,16,37.8,22,10.09,1,5.54,37.82
W01936,-1,6,11.13,4,10.75,1,8.27,42.35
W01937,-1,2,14.5,15,7.56,22,7.35,51.71
W01938,7,7,26.43,17,16.75,1,10.98,43.98
W01939,2,5,19.47,2,15.13,17,6.24,45.65
W01940,-1,2,15.86,20,11.18,1,8.93,52.85
W01941,21,21,48.87,18,3.15,0,0.0,47.98
W01942,1,1,35.55,19,14.25,17,9.02,39.07
W01943,3,3,37.1,19,7.87,1,3.87,50.64
W01944,-1,22,25.17,4,12.6,2,10.17,40.61
W01945,-1,12,22.5,3,16.25,9,7.57,45.08
W01947,21,21,44.23,9,8.08,4,6.38,40.37
W01948,-1,1,22.16,15,11.07,12,5.28,42.6
W01949,1,19,21.71,1,19.46,17,11.79,47.04
W01950,16,16,39.34,3,12.29,10,2.19,44.51
W01951,8,8,34.59,21,12.03,0,0.0,53.38
W01952,21,21,55.06,3,1.8,0,0.0,43.13
W01953,21,21,21.13,9,12.38,15,6.82,43.21
W01954,-1,22,16.05,4,13.38,18,11.41,41.48
W01955,5,5,26.83,24,15.25,8,9.12,48.0
W01956,5,5,43.41,0,0.0,22,0.0,56.59
W01957,5,5,29.22,7,16.14,0,0.0,54.64
W01958,-1,15,27.56,10,8.55,21,6.82,53.12
W01959,-1,0,16.65,10,16.4,21,9.88,45.81
W01960,-1,15,28.07,24,7.21,14,2.38,58.28
W01961,8,8,52.46,10,0.56,0,0.0,46.98
W01962,10,10,43.25,1,8.73,0,0.0,48.03
W01963,0,0,43.77,13,8.08,17,2.26,45.89
W01964,-1,18,24.83,10,12.94,13,7.12,44.83
W01965,8,8,33.41,13,11.08,18,6.15,49.05
W01966,-1,8,26.16,16,13.06,21,9.66,50.03
W01967,21,21,46.83,13,10.69,8,1.01,40.85
W01968,21,21,42.87,15,13.99,13,4.79,38.36
W01969,9,9,36.94,13,16.41,10,0.04,46.61
W01970,9,9,47.03,0,0.0,22,0.0,52.97
W01971,21,21,26.36,8,10.67,22,10.65,48.47
W01972,21,21,28.15,3,9.65,17,9.12,43.69
W01973,21,21,48.54,17,1.04,0,0.0,50.42
W01974,5,5,36.57,23,6.39,2,2.07,54.97
W01976,-1,17,17.0,18,11.06,10,10.61,50.47
W01978,11,11,39.25,23,7.68,6,5.27,44.15
W01981,2,24,20.86,5,11.11,2,9.75,53.29
W01982,2,2,24.49,20,8.81,11,4.45,61.61
W01983,10,10,28.32,18,9.72,21,4.98,56.98
W01984,1,1,32.77,20,7.58,18,3.73,55.47
W01985,14,14,46.69,11,8.15,1,5.82,39.34
W01986,18,18,51.55,1,2.84,4,2.83,42.78
W01987,0,0,18.76,15,16.19,4,14.74,43.76
W01988,6,6,26.77,3,11.84,10,3.2,51.58
W01989,4,4,25.87,2,11.5,17,9.16,43.28
W01990,12,12,53.53,3,3.89,22,0.0,42.58
W01991,1,1,52.25,15,4.67,0,0.0,43.09
W01992,-1,5,20.87,4,16.24,22,10.72,46.69
W01993,-1,13,16.54,22,15.5,1,11.29,40.05
W01994,-1,1,20.62,4,10.91,19,8.24,44.52
W01995,-1,4,37.92,1,23.89,17,2.21,34.52
W01996,-1,0,23.27,4,14.68,1,10.68,38.72
W01997,0,0,49.29,17,5.6,14,1.87,43.24
W01998,-1,0,22.82,1,22.82,16,13.63,36.45
W01999,-1,0,25.72,18,16.44,3,13.6,39.34
W02000,1,21,22.35,1,9.72,20,7.16,47.31
W02001,-1,12,18.64,1,17.34,10,6.22,52.99
W02002,13,13,27.79,17,11.98,12,9.46,47.84
W02003,9,9,22.82,18,15.44,0,9.91,38.58
W02004,-1,11,25.92,12,9.11,0,8.45,39.6
W02005,-1,18,18.04,12,12.29,9,8.68,46.6
W02006,-1,0,35.83,7,5.52,17,4.81,53.76
W02007,7,7,49.73,21,4.71,18,2.69,41.72
W02008,14,14,24.7,3,9.37,6,4.33,57.1
W02009,3,3,30.13,0,21.16,22,0.0,48.71
W02010,4,4,16.45,18,15.44,3,12.49,48.0
W02011,-1,9,28.01,21,8.68,5,6.2,48.51
W02012,9,21,14.02,9,10.8,13,9.2,42.7
W02013,1,1,50.5,9,1.36,0,0.0,48.13
W02014,12,12,44.33,9,5.3,11,5.3,38.45
W02015,1,1,37.56,4,10.91,12,6.62,37.52
W02016,0,0,44.27,18,6.48,7,3.49,42.7
W02017,-1,19,20.01,3,13.1,1,12.78,46.38
W02018,-1,0,23.73,23,13.13,8,6.99,48.01
W02019,16,16,24.35,3,12.76,4,10.44,45.41
W02020,-1,1,32.0,10,24.89,0,0.0,43.11
W02021,1,0,17.11,1,16.72,19,9.29,45.95
W02022,-1,0,23.7,17,12.56,1,10.32,45.31
W02023,-1,1,26.18,21,17.66,11,3.99,49.48
W02024,23,23,28.64,20,18.34,10,5.03,40.84
W02025,-1,18,30.74,0,23.61,14,0.61,45.04
W02026,5,8,19.04,18,16.89,5,7.46,50.37
W02027,17,17,46.46,14,5.7,16,4.66,42.26
W02028,-1,1,28.14,10,10.93,0,7.68,53.24
W02029,-1,17,37.29,18,10.87,0,2.53,46.51
W02030,-1,1,24.49,17,23.85,8,4.57,45.57
W02031,-1,17,27.02,1,20.69,8,4.35,47.95
W02032,-1,1,36.6,17,7.82,21,6.56,43.18
W02033,-1,3,26.95,6,12.29,17,4.81,52.19
W02034,1,1,32.7,4,9.89,7,8.65,41.26
W02035,1,1,54.4,24,4.09,22,0.0,41.5
W02036,0,7,31.89,0,17.41,18,5.03,40.83
W02037,3,3,55.48,14,0.98,0,0.91,42.62
W02038,0,0,53.44,21,4.78,17,1.6,40.18
W02039,-1,15,21.53,24,9.17,17,6.11,48.87
W02040,0,0,33.18,9,20.21,22,0.0,46.61
W02041,15,15,51.46,7,8.37,0,0.0,40.17
W02042,1,1,16.77,12,11.96,22,11.27,48.02
W02043,-1,20,27.94,11,10.78,12,8.83,51.17
W02044,-1,1,14.12,7,9.53,20,8.39,52.62
W02045,10,10,42.34,18,4.69,7,3.83,43.78
W02046,-1,17,20.1,7,19.65,9,6.94,39.16
W02047,-1,17,27.01,7,16.44,8,4.5,47.8
W02048,-1,17,17.09,1,15.48,0,13.56,46.26
W02049,-1,17,33.28,0,8.3,21,2.36,56.07
W02050,0,0,55.09,21,3.47,18,0.78,40.33
W02051,-1,0,15.98,6,14.25,17,10.85,46.27
W02052,0,0,22.94,12,15.79,6,6.04,43.6
W02053,-1,14,27.37,1,18.83,18,2.44,51.35
W02054,7,7,54.97,21,4.0,0,0.0,41.04
W02055,7,7,49.81,0,10.86,22,0.0,39.33
W02056,0,0,28.71,6,20.48,22,0.0,50.81
W02057,0,0,39.77,17,6.17,7,5.85,48.22
W02058,0,0,48.84,20,2.06,13,1.61,47.49
W02059,1,1,29.44,18,10.56,19,8.38,45.18
W02060,2,2,12.58,23,11.67,20,9.09,53.36
W02061,15,15,31.77,16,15.26,13,4.86,45.92
W02062,15,15,19.5,16,17.08,1,15.47,41.75
W02063,1,1,36.18,0,6.23,24,5.48,49.31
W02064,-1,1,28.55,3,20.21,16,1.89,48.13
W02065,-1,17,33.93,1,10.77,23,7.51,47.79
W02066,3,3,37.49,21,7.47,6,5.41,49.61
W02067,-1,21,27.16,1,18.56,0,0.0,54.27
W02068,-1,17,17.03,6,6.85,10,5.88,59.63
W02069,0,0,25.94,1,16.25,20,3.0,54.12
W02070,14,14,34.31,3,8.07,0,7.49,45.98
W02071,-1,0,18.24,8,16.38,22,11.68,42.4
W02072,-1,6,15.32,13,12.47,16,8.21,53.01
W02073,-1,13,19.01,9,14.77,18,10.42,48.12
W02074,-1,14,22.48,12,12.41,4,11.12,42.98
W02075,-1,14,23.15,1,17.2,7,7.7,47.3
W02076,13,13,40.05,17,16.06,23,1.86,42.03
W02077,8,8,42.01,15,9.76,16,2.31,45.92
W02078,0,0,26.41,7,11.8,18,4.9,52.23
W02079,-1,10,32.82,23,13.49,20,7.09,46.26
W02080,-1,0,23.97,14,12.08,17,10.37,48.39
W02081,2,2,31.93,20,6.79,22,6.43,41.52
W02082,2,2,29.16,15,11.88,9,9.51,44.13
W02083,-1,7,19.57,1,18.4,19,6.87,43.28
W02084,7,7,53.33,0,0.0,22,0.0,46.67
W02085,3,3,21.96,0,12.66,24,8.46,50.78
W02086,-1,2,12.28,9,10.52,3,8.25,56.15
W02087,-1,0,17.19,3,5.87,1,5.13,61.28
W02088,-1,14,29.53,7,20.4,18,3.64,44.21
W02089,1,1,38.19,0,10.24,15,4.66,43.05
W02090,1,1,60.2,8,1.02,11,0.07,38.72
W02091,-1,17,14.6,18,11.42,9,8.98,45.35
W02092,1,1,47.53,0,0.21,22,0.0,52.25
W02093,0,7,35.97,0,19.92,22,0.0,44.11
W02094,-1,19,21.67,1,16.85,3,7.38,49.38
W02095,1,1,38.91,18,13.31,19,4.11,43.67
W02096,-1,7,23.59,1,19.98,0,7.38,49.05
W02097,0,0,48.0,3,4.08,24,1.59,45.46
W02098,0,0,35.41,17,8.25,21,4.19,49.6
W02099,-1,4,21.55,1,16.41,3,5.44,53.34
W02100,5,5,31.99,22,15.58,18,2.17,49.78
W02102,-1,11,17.63,0,15.44,8,14.99,45.92
W02105,4,4,22.08,22,16.65,0,8.01,42.47
W02106,8,8,34.84,14,5.99,11,4.23,51.28
W02107,-1,12,16.66,6,16.57,8,16.29,46.85
W02108,-1,8,18.72,1,9.98,0,7.29,43.47
W02109,-1,8,15.58,4,12.35,2,7.74,48.78
W02110,-1,1,32.96,21,17.03,17,7.63,42.38
W02111,2,11,16.65,0,14.46,2,10.31,49.11
W02112,2,2,26.33,20,10.78,3,7.77,38.17
W02113,11,11,27.98,0,11.6,16,5.24,48.51
W02114,1,1,47.88,19,6.47,17,0.78,44.11
W02115,1,7,28.54,1,20.96,18,3.69,41.52
W02116,1,1,16.95,9,16.79,2,8.58,52.87
W02117,11,11,39.23,15,6.44,6,2.63,48.49
W02118,14,14,29.83,5,16.8,11,1.72,51.0
W02119,-1,1,29.34,23,12.38,17,5.38,49.14
W02120,-1,8,22.26,21,11.8,20,6.6,49.85
W02121,-1,12,18.21,21,15.33,6,9.17,43.14
W02122,15,15,33.39,23,10.29,13,9.72,46.59
W02123,-1,23,26.98,1,19.15,6,4.96,43.25
W02124,4,4,32.97,1,6.75,11,4.44,54.53
W02125,-1,17,15.06,11,13.09,6,11.83,46.25
W02126,-1,23,21.14,7,8.03,5,6.59,58.33
W02127,-1,0,27.4,24,13.71,12,3.1,50.29
W02128,0,0,30.61,2,9.36,4,5.21,48.09
W02129,23,23,28.31,13,16.19,10,0.89,54.6
W02130,2,16,21.77,6,14.54,2,11.94,40.51
W02131,-1,4,15.07,0,9.44,2,8.62,57.54
W02132,1,1,30.45,4,21.32,14,2.33,45.9
W02133,1,19,24.82,1,19.84,18,5.47,42.33
W02134,2,2,34.99,6,12.63,20,3.77,47.32
W02135,-1,4,28.34,11,7.09,3,6.66,49.77
W02136,-1,2,28.44,21,20.3,4,4.45,42.8
W02137,-1,6,14.4,22,12.74,4,12.15,40.69
W02138,-1,6,12.86,21,11.81,4,11.81,46.48
W02139,-1,4,11.12,5,10.83,13,7.29,50.48
W02140,-1,6,33.77,1,20.86,9,4.28,40.68
W02141,-1,18,24.72,4,19.94,0,7.94,42.55
W02142,-1,4,19.61,23,10.94,2,10.6,48.43
W02143,-1,9,16.57,22,14.5,21,5.98,51.85
W02144,8,8,48.53,21,5.74,10,3.49,41.88
W02145,4,4,25.13,2,11.93,8,6.1,44.07
W02146,4,4,19.34,5,11.0,21,8.96,48.19
W02233,-1,9,21.09,11,6.48,4,5.19,61.73
W02234,3,3,17.76,10,11.77,22,9.46,52.5
W02235,3,3,41.7,11,1.26,0,0.0,57.04
W02236,-1,23,17.98,10,11.38,18,8.97,42.4
W02237,0,0,29.73,22,14.26,15,5.85,44.13
W02238,1,1,17.51,6,16.8,0,5.11,55.42
W02239,-1,15,17.89,11,15.63,24,9.41,53.55
W02240,16,16,39.82,15,11.84,24,2.74,45.6
W02242,-1,14,14.0,4,11.13,15,9.97,44.03
W02244,-1,4,15.31,18,11.78,0,7.35,53.32
W02245,19,19,44.04,3,4.89,1,3.76,44.6
W02246,13,13,23.57,19,7.97,14,5.42,57.09
W02248,-1,9,21.66,6,14.49,1,11.95,40.14
W02249,-1,11,17.9,12,14.39,15,7.69,41.29
W02250,-1,12,21.8,21,16.06,18,7.24,54.9
W02251,-1,14,21.78,18,14.31,13,8.07,47.63
W02252,-1,4,15.99,13,5.01,2,4.22,62.49
W02253,3,3,18.22,14,9.81,23,7.08,49.13
W02254,-1,7,22.67,18,13.45,22,12.2,50.4
W02255,-1,19,22.83,3,11.0,7,9.07,51.46
W02256,2,3,14.99,2,12.56,9,11.7,55.91
W02257,-1,18,45.05,3,2.71,0,0.0,52.23
W02258,-1,12,13.56,18,10.9,22,6.19,56.64
W02259,-1,1,33.05,24,10.21,5,6.32,44.03
W02260,7,7,49.1,24,6.58,22,0.0,44.32
W02261,-1,18,23.84,11,17.13,9,4.54,53.6
W02262,-1,3,17.88,0,9.95,22,7.51,54.29
W02263,-1,18,21.72,22,15.66,3,9.41,52.18
W02264,-1,4,11.4,21,9.19,18,8.49,46.49
W02265,-1,12,15.94,8,12.16,22,7.15,48.92
W02266,-1,14,21.79,18,11.69,9,8.45,50.78
W02267,-1,8,33.57,18,9.12,14,5.4,49.29
W02268,-1,24,11.47,21,10.81,3,8.16,47.82
W02269,-1,4,11.62,14,11.55,9,5.98,52.32
W02270,-1,14,18.81,15,15.07,18,8.28,44.38
W02271,-1,12,16.7,8,12.44,5,6.92,47.67
W02272,-1,1,26.42,18,12.29,0,5.33,51.62
W02273,-1,12,15.22,21,10.26,11,9.65,51.04
W02274,-1,4,16.46,2,9.16,18,9.15,51.69
W02275,2,2,30.51,5,10.79,9,9.47,47.96
W02276,-1,4,28.95,14,15.26,19,4.4,49.05
W02277,-1,0,20.03,12,16.36,20,7.58,41.43
W02278,7,7,16.59,5,6.42,10,6.28,50.41
W02279,7,7,31.04,17,9.86,0,7.72,46.87
W02280,-1,8,13.73,5,12.14,21,10.45,44.49
W02282,-1,12,22.35,22,14.36,18,12.9,50.39
W02283,-1,22,20.98,18,19.09,2,6.42,46.04
W02284,-1,9,17.61,7,12.48,13,11.13,46.19
W02285,-1,4,15.44,22,14.88,18,8.58,47.3
W02286,4,4,41.48,22,13.33,12,1.78,41.64
W02287,13,13,31.06,22,8.13,4,4.39,48.94
W02288,-1,9,10.73,18,10.05,22,9.76,48.81
W02289,-1,15,14.63,14,8.75,18,4.7,59.95
W02290,16,16,37.41,24,7.74,22,0.0,54.84
W02291,9,9,30.0,20,14.37,13,1.02,54.3
W02292,5,5,21.3,16,7.53,15,3.56,60.85
W02293,5,5,30.61,24,9.52,23,0.02,59.84
W02294,0,9,23.77,0,17.17,22,0.0,59.06
W02295,-1,15,17.93,24,9.62,9,8.54,58.55
W02296,-1,9,19.41,11,11.56,23,6.67,55.45
W02297,0,0,34.07,4,12.14,12,7.82,43.31
W02298,3,3,29.99,23,6.88,24,2.96,60.17
W02299,9,9,29.73,17,12.89,0,3.92,49.94
W02301,-1,6,17.9,13,14.37,14,5.08,47.89
W02303,-1,12,14.91,13,12.65,3,7.17,47.93
W02304,0,0,37.21,4,6.11,3,4.8,45.62
W02307,13,13,49.62,0,0.0,22,0.0,50.38
W02308,8,8,29.72,23,7.82,13,4.53,57.93
W02309,-1,2,15.44,10,6.5,19,4.14,64.05
W02310,-1,9,26.99,7,14.3,23,0.84,57.87
W02311,2,2,37.02,4,5.41,0,0.0,57.57
W02312,4,4,17.07,18,11.02,20,7.53,54.6
W02313,18,18,41.87,19,2.55,21,2.24,50.35
W02314,-1,4,26.06,24,14.64,15,7.53,46.68
W02315,3,3,31.31,5,5.01,8,3.95,52.2
W02316,-1,13,32.84,9,9.46,18,8.81,37.44
W02317,-1,4,23.03,15,16.67,2,5.99,46.3
W02318,-1,0,21.11,11,9.01,4,8.22,43.73
W02319,-1,2,17.51,4,14.12,23,4.64,50.39
W02320,-1,4,19.95,18,16.86,22,14.97,40.82
W02321,1,1,39.64,15,16.56,0,0.0,43.81
W02322,-1,4,18.5,2,11.93,10,9.92,57.43
W02323,4,4,18.82,18,18.66,15,5.34,53.03
W02324,-1,4,39.74,6,6.11,20,2.54,48.38
W02325,4,9,14.02,4,13.18,17,5.72,54.22
W02326,-1,4,19.13,0,11.35,18,4.4,59.78
W02327,-1,3,16.79,18,15.1,14,4.89,55.67
W02328,-1,3,27.19,14,6.72,13,4.31,56.07
W02329,1,1,21.31,20,16.0,22,7.91,47.93
W02330,4,2,22.51,4,14.35,11,8.46,49.31
W02331,9,9,28.25,18,10.81,14,7.29,53.65
W02332,2,2,14.67,19,7.74,3,6.76,54.73
W02333,2,2,26.89,14,11.54,24,1.42,60.15
W02334,-1,11,14.57,24,12.03,14,8.88,57.48
W02335,-1,2,12.07,4,10.79,3,7.46,63.7
W02336,-1,8,18.49,9,7.24,21,3.96,63.58
W02337,18,18,37.81,20,1.53,12,0.93,58.92
W02338,3,3,26.05,0,18.62,24,2.21,50.89
W02339,1,23,15.68,1,14.51,7,5.69,53.97
W02340,19,19,29.63,18,12.59,16,8.03,41.66
W02341,23,23,45.06,12,12.22,22,0.0,42.73
W02342,-1,22,21.99,4,14.03,20,6.74,45.63
W02343,-1,22,15.73,14,11.83,5,9.32,43.11
W02344,-1,0,28.64,23,9.56,7,5.55,46.53
W02345,7,7,17.17,19,11.33,4,9.09,42.5
W02346,3,3,20.66,24,15.38,7,7.87,46.3
W02347,-1,18,24.78,21,11.27,3,10.55,45.8
W02348,0,0,24.24,3,10.91,18,7.73,45.59
W02349,-1,6,14.01,23,10.32,19,8.66,46.44
W02350,2,14,14.56,8,13.33,2,11.61,49.67
W02351,-1,15,11.23,5,8.54,1,7.36,40.56
W02352,-1,19,18.71,23,11.45,15,10.48,50.97
W02354,-1,6,11.86,3,11.69,1,9.42,48.27
W02355,5,5,15.37,8,12.67,1,9.72,56.3
W02356,19,19,32.77,14,7.19,3,6.73,41.77
W02357,2,2,20.25,9,16.7,14,6.49,49.4
W02358,-1,0,23.73,18,22.53,10,2.53,48.96
W02359,2,11,26.59,1,8.42,8,7.15,47.27
W02360,-1,8,23.29,2,11.15,23,8.22,50.77
W02361,19,19,37.39,3,5.25,20,4.2,48.46
W02362,-1,1,29.71,3,8.63,22,5.62,46.87
W02363,-1,18,15.83,15,13.53,12,7.81,41.35
W02364,-1,15,11.28,18,11.23,13,9.54,50.75
W02365,-1,18,14.01,10,13.1,0,12.9,50.76
W02366,-1,13,19.47,5,10.81,22,5.69,45.45
W02367,-1,4,17.92,6,13.62,23,6.06,48.25
W02368,-1,12,15.92,11,13.63,1,11.98,40.95
W02369,-1,1,19.64,23,17.04,7,3.74,56.44
W02370,4,4,14.11,1,9.65,12,9.22,46.91
W02371,-1,13,19.88,5,10.75,4,5.89,45.21
W02372,-1,4,16.29,6,15.59,15,6.99,47.39
W02373,-1,12,15.92,11,13.63,1,11.98,40.95
W02374,-1,1,19.94,23,15.86,13,4.04,56.55
W02375,4,4,15.61,1,10.47,12,10.04,46.53
W02376,0,14,25.29,0,16.47,3,8.1,50.13
W02377,6,6,20.99,10,7.38,23,6.48,48.48
W02378,-1,0,30.27,2,6.89,5,4.91,57.43
W02379,-1,18,12.07,4,8.1,23,5.72,64.0
W02380,-1,23,21.46,2,6.97,4,3.09,61.53
W02381,-1,15,17.46,7,16.41,23,10.52,42.87
W02382,-1,2,12.97,24,8.87,11,7.98,56.05
W02383,-1,4,29.43,16,8.78,0,7.87,39.97
W02384,-1,20,15.05,0,8.64,23,7.68,48.1
W02385,2,2,42.56,7,9.1,3,5.09,39.94
W02386,-1,19,21.6,3,11.29,13,5.51,45.84
W02387,-1,2,21.06,5,11.0,7,5.01,58.61
W02388,-1,2,30.26,4,13.57,0,0.0,56.18
W02391,-1,2,16.13,7,15.77,15,10.36,47.64
W02392,4,4,13.2,24,12.21,12,8.62,54.0
W02393,3,3,35.44,18,18.01,19,1.7,44.85
W02394,17,17,48.08,0,0.0,22,0.0,51.92
W02395,-1,10,22.76,3,14.99,16,3.41,58.84
W02396,-1,20,15.66,6,14.01,1,5.94,55.61
W02397,6,6,31.27,8,12.81,16,2.95,51.6
W02398,-1,3,17.57,10,11.41,1,8.38,50.34
W02399,-1,6,17.6,20,15.57,3,10.42,47.48
