work_id,poet_id,작가,책 제목,출판사,시리즈,번호,출판년도,작품 제목,등단년도,등단매체,등단매체_정규화,등단경로,등단장르,어절수
W04139,P0079,김이듬,투명한 것과 없는 것,문학동네,문학동네 시인선,204,2023,너는 여기에 없었다,2001,포에지 가을호,포에지,매체 및 문학상,시,87
W04140,P0079,김이듬,투명한 것과 없는 것,문학동네,문학동네 시인선,204,2023,크리스마스 에디션,2001,포에지 가을호,포에지,매체 및 문학상,시,62
W04141,P0079,김이듬,표류하는 흑발,민음사,민음의 시,239,2017,밤의 거리에서 혼자,2001,포에지 가을호,포에지,매체 및 문학상,시,113
W04142,P0079,김이듬,표류하는 흑발,민음사,민음의 시,239,2017,눈 오는 날,2001,포에지 가을호,포에지,매체 및 문학상,시,163
W04143,P0079,김이듬,표류하는 흑발,민음사,민음의 시,239,2017,뼈 약기,2001,포에지 가을호,포에지,매체 및 문학상,시,60
W04144,P0079,김이듬,히스테리아,문학과지성사,문학과지성 시인선,454,2014,사과 없어요,2001,포에지 가을호,포에지,매체 및 문학상,시,98
W04145,P0079,김이듬,히스테리아,문학과지성사,문학과지성 시인선,454,2014,난초를 더 주세요,2001,포에지 가을호,포에지,매체 및 문학상,시,92
W04146,P0079,김이듬,히스테리아,문학과지성사,문학과지성 시인선,454,2014,히스테리아,2001,포에지 가을호,포에지,매체 및 문학상,시,173
W04147,P0079,김이듬,히스테리아,문학과지성사,문학과지성 시인선,454,2014,밀렵,2001,포에지 가을호,포에지,매체 및 문학상,시,107
W04148,P0079,김이듬,말할 수 없는 애인,문학과지성사,문학과지성 시인선,391,2011,기적,2001,포에지 가을호,포에지,매체 및 문학상,시,46
W04150,P0079,김이듬,명랑하라 팜 파탈,문학과지성사,문학과지성 시인선,340,2007,지정석,2001,포에지 가을호,포에지,매체 및 문학상,시,126
W04151,P0079,김이듬,명랑하라 팜 파탈,문학과지성사,문학과지성 시인선,340,2007,일요일의 세이렌,2001,포에지 가을호,포에지,매체 및 문학상,시,97
W04152,P0079,김이듬,명랑하라 팜 파탈,문학과지성사,문학과지성 시인선,340,2007,안나 오의 진료실,2001,포에지 가을호,포에지,매체 및 문학상,시,267
W04153,P0079,김이듬,명랑하라 팜 파탈,문학과지성사,문학과지성 시인선,340,2007,녹색 광선,2001,포에지 가을호,포에지,매체 및 문학상,시,83
W04154,P0079,김이듬,명랑하라 팜 파탈,문학과지성사,문학과지성 시인선,340,2007,일주일,2001,포에지 가을호,포에지,매체 및 문학상,시,244
W04155,P0022,권선희,푸른 바다 검게 울던 물의 말,창비,창비시선,505,2024,징,1998,포항문학,포항문학,매체 및 문학상,시,112
W04156,P0022,권선희,푸른 바다 검게 울던 물의 말,창비,창비시선,505,2024,죽변 효자,1998,포항문학,포항문학,매체 및 문학상,시,79
W04157,P0022,권선희,푸른 바다 검게 울던 물의 말,창비,창비시선,505,2024,김종구씨 가족 김종팔입니다,1998,포항문학,포항문학,매체 및 문학상,시,76
W04158,P0022,권선희,푸른 바다 검게 울던 물의 말,창비,창비시선,505,2024,살자고 하는 짓이,1998,포항문학,포항문학,매체 및 문학상,시,71
W04159,P0022,권선희,푸른 바다 검게 울던 물의 말,창비,창비시선,505,2024,무당의 붉은 입술,1998,포항문학,포항문학,매체 및 문학상,시,139
W04161,P0360,주민현,"킬트, 그리고 퀼트",문학동네,문학동네 시인선,131,2020,새를 기르는 법,2017,한국경제 신춘문예,한국경제 신춘문예,신춘문예,시,63
W04162,P0260,이서하,조금 진전 있음,민음사,민음의 시,315,2023,가장 위험한 나는,2016,한국경제 신춘문예,한국경제 신춘문예,신춘문예,시,137
W04163,P0260,이서하,조금 진전 있음,민음사,민음의 시,315,2023,가장 위험한 것 같다,2016,한국경제 신춘문예,한국경제 신춘문예,신춘문예,시,167
W04164,P0260,이서하,조금 진전 있음,민음사,민음의 시,315,2023,"가장 위험한 이봐, 조",2016,한국경제 신춘문예,한국경제 신춘문예,신춘문예,시,228
W04165,P0260,이서하,진짜 같은 마음,민음사,민음의 시,270,2020,있는 그대로,2016,한국경제 신춘문예,한국경제 신춘문예,신춘문예,시,202
W04166,P0260,이서하,진짜 같은 마음,민음사,민음의 시,270,2020,그 건물 하나,2016,한국경제 신춘문예,한국경제 신춘문예,신춘문예,시,201
W04168,P0260,이서하,진짜 같은 마음,민음사,민음의 시,270,2020,오해를 좋아하지만,2016,한국경제 신춘문예,한국경제 신춘문예,신춘문예,시,165
W04169,P0260,이서하,진짜 같은 마음,민음사,민음의 시,270,2020,어떤 미래의,2016,한국경제 신춘문예,한국경제 신춘문예,신춘문예,시,171
W04170,P0260,이서하,진짜 같은 마음,민음사,민음의 시,270,2020,물의 다발,2016,한국경제 신춘문예,한국경제 신춘문예,신춘문예,시,256
W04171,P0260,이서하,진짜 같은 마음,민음사,민음의 시,270,2020,고정관념,2016,한국경제 신춘문예,한국경제 신춘문예,신춘문예,시,32
W04172,P0260,이서하,진짜 같은 마음,민음사,민음의 시,270,2020,붉은 모델,2016,한국경제 신춘문예,한국경제 신춘문예,신춘문예,시,126
W04173,P0260,이서하,진짜 같은 마음,민음사,민음의 시,270,2020,다른 것이 있다면,2016,한국경제 신춘문예,한국경제 신춘문예,신춘문예,시,189
W04174,P0172,성윤석,2170년 12월 23일,문학과지성사,문학과지성 시인선,530,2019,빙장,1990,한국문학 신인상,한국문학 신인상,신인상,시,177
W04175,P0172,성윤석,2170년 12월 23일,문학과지성사,문학과지성 시인선,530,2019,불면,1990,한국문학 신인상,한국문학 신인상,신인상,시,57
W04176,P0172,성윤석,2170년 12월 23일,문학과지성사,문학과지성 시인선,530,2019,흰 개,1990,한국문학 신인상,한국문학 신인상,신인상,시,187
W04177,P0172,성윤석,2170년 12월 23일,문학과지성사,문학과지성 시인선,530,2019,섣달그믐,1990,한국문학 신인상,한국문학 신인상,신인상,시,204
W04178,P0172,성윤석,2170년 12월 23일,문학과지성사,문학과지성 시인선,530,2019,독백,1990,한국문학 신인상,한국문학 신인상,신인상,시,75
W04179,P0172,성윤석,2170년 12월 23일,문학과지성사,문학과지성 시인선,530,2019,원대한 포부,1990,한국문학 신인상,한국문학 신인상,신인상,시,113
W04180,P0172,성윤석,2170년 12월 23일,문학과지성사,문학과지성 시인선,530,2019,한강,1990,한국문학 신인상,한국문학 신인상,신인상,시,78
W04181,P0172,성윤석,2170년 12월 23일,문학과지성사,문학과지성 시인선,530,2019,하동 매화 농원,1990,한국문학 신인상,한국문학 신인상,신인상,시,75
W04182,P0172,성윤석,2170년 12월 23일,문학과지성사,문학과지성 시인선,530,2019,산책자,1990,한국문학 신인상,한국문학 신인상,신인상,시,49
W04183,P0172,성윤석,멍게,문학과지성사,문학과지성 시인선,447,2014,오징어,1990,한국문학 신인상,한국문학 신인상,신인상,시,84
W04184,P0172,성윤석,멍게,문학과지성사,문학과지성 시인선,447,2014,문어,1990,한국문학 신인상,한국문학 신인상,신인상,시,93
W04185,P0172,성윤석,멍게,문학과지성사,문학과지성 시인선,447,2014,바다에서 연습하기,1990,한국문학 신인상,한국문학 신인상,신인상,시,92
W04186,P0172,성윤석,멍게,문학과지성사,문학과지성 시인선,447,2014,어부가 된 고양이,1990,한국문학 신인상,한국문학 신인상,신인상,시,56
W04187,P0172,성윤석,공중 묘지,민음사,민음의 시,140,2007,공중 묘지 6,1990,한국문학 신인상,한국문학 신인상,신인상,시,164
W04188,P0172,성윤석,공중 묘지,민음사,민음의 시,140,2007,목련,1990,한국문학 신인상,한국문학 신인상,신인상,시,116
W04189,P0172,성윤석,공중 묘지,민음사,민음의 시,140,2007,애인,1990,한국문학 신인상,한국문학 신인상,신인상,시,77
W04190,P0172,성윤석,공중 묘지,민음사,민음의 시,140,2007,네가 나를 기다리고 있다는 것을,1990,한국문학 신인상,한국문학 신인상,신인상,시,105
W04191,P0172,성윤석,공중 묘지,민음사,민음의 시,140,2007,봄,1990,한국문학 신인상,한국문학 신인상,신인상,시,68
W04192,P0059,김수복,외박,창비,창비시선,355,2012,추어탕을 먹는 오후,1975,한국문학 신인상,한국문학 신인상,신인상,시,102
W04193,P0382,최영철,찔러본다,문학과지성사,문학과지성 시인선,380,2010,자연학교,1986,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,138
W04194,P0382,최영철,찔러본다,문학과지성사,문학과지성 시인선,380,2010,아프리카,1986,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,146
W04195,P0382,최영철,찔러본다,문학과지성사,문학과지성 시인선,380,2010,천둥소리,1986,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,61
W04196,P0382,최영철,찔러본다,문학과지성사,문학과지성 시인선,380,2010,문득,1986,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,127
W04197,P0382,최영철,찔러본다,문학과지성사,문학과지성 시인선,380,2010,벤치,1986,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,100
W04198,P0382,최영철,찔러본다,문학과지성사,문학과지성 시인선,380,2010,지구 수족관,1986,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,99
W04199,P0382,최영철,찔러본다,문학과지성사,문학과지성 시인선,380,2010,오체투지,1986,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,146
W04200,P0382,최영철,찔러본다,문학과지성사,문학과지성 시인선,380,2010,고추,1986,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,54
W04201,P0382,최영철,찔러본다,문학과지성사,문학과지성 시인선,380,2010,어느 홍등,1986,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,78
W04202,P0382,최영철,호루라기,문학과지성사,문학과지성 시인선,324,2006,자동납부 너,1986,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,156
W04203,P0382,최영철,호루라기,문학과지성사,문학과지성 시인선,324,2006,그 집 앞,1986,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,114
W04204,P0382,최영철,호루라기,문학과지성사,문학과지성 시인선,324,2006,이빨과 혀,1986,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,98
W04205,P0382,최영철,호루라기,문학과지성사,문학과지성 시인선,324,2006,입,1986,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,112
W04206,P0382,최영철,호루라기,문학과지성사,문학과지성 시인선,324,2006,바람의 노래,1986,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,82
W04207,P0382,최영철,그림자 호수,창비,창비시선,225,2003,아래층 여자 그 아래층 남자,1986,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,147
W04208,P0382,최영철,그림자 호수,창비,창비시선,225,2003,세탁소에 맡긴 내 不剌,1986,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,154
W04209,P0382,최영철,그림자 호수,창비,창비시선,225,2003,산초나무가 호랑나비애벌레에게,1986,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,104
W04210,P0382,최영철,일광욕하는 가구,문학과지성사,문학과지성 시인선,240,2000,붉은 수수밭 - 시네마 천국,1986,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,71
W04211,P0382,최영철,일광욕하는 가구,문학과지성사,문학과지성 시인선,240,2000,어느 폭주족을 위하여,1986,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,133
W04212,P0382,최영철,일광욕하는 가구,문학과지성사,문학과지성 시인선,240,2000,다리,1986,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,88
W04213,P0382,최영철,일광욕하는 가구,문학과지성사,문학과지성 시인선,240,2000,간판 없는 집,1986,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,117
W04214,P0351,조연호,유고,문학동네,문학동네 시인선,136,2020,포도 닫기 주변,1994,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,143
W04215,P0351,조연호,유고,문학동네,문학동네 시인선,136,2020,나는 자기 꼬리를 공격하는 개처럼 풍물시의 자기 위협을 근심하지 않으리,1994,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,145
W04216,P0351,조연호,유고,문학동네,문학동네 시인선,136,2020,케르베로스의 정 많은 하루 - 시인의 삶,1994,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,192
W04217,P0351,조연호,유고,문학동네,문학동네 시인선,136,2020,여름 노장 에세이,1994,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,156
W04218,P0351,조연호,유고,문학동네,문학동네 시인선,136,2020,은총은 자연을 파괴하지 않고 완성한다,1994,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,107
W04219,P0351,조연호,유고,문학동네,문학동네 시인선,136,2020,은총은 자연을 파괴하지 않고 완성한다,1994,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,119
W04221,P0338,정일근,기다린다는 것에 대하여,문학과지성사,문학과지성 시인선,358,2009,웅촌 탁주 심 씨 할아버지(83)가 말씀하시기를,1985,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,47
W04226,P0293,이정훈,"쏘가리, 호랑이",창비,창비시선,441,2020,봄,2013,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,67
W04227,P0293,이정훈,"쏘가리, 호랑이",창비,창비시선,441,2020,없는 이야기,2013,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,166
W04228,P0293,이정훈,"쏘가리, 호랑이",창비,창비시선,441,2020,아이고,2013,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,101
W04229,P0293,이정훈,"쏘가리, 호랑이",창비,창비시선,441,2020,목련 한 대가리,2013,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,93
W04230,P0293,이정훈,"쏘가리, 호랑이",창비,창비시선,441,2020,묵계,2013,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,56
W04231,P0293,이정훈,"쏘가리, 호랑이",창비,창비시선,441,2020,석유가 나온다,2013,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,108
W04232,P0286,이윤학,짙은 백야,문학과지성사,문학과지성 시인선,487,2016,늦봄,1990,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,100
W04233,P0286,이윤학,짙은 백야,문학과지성사,문학과지성 시인선,487,2016,장독 깨지다,1990,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,80
W04234,P0286,이윤학,짙은 백야,문학과지성사,문학과지성 시인선,487,2016,가뭄,1990,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,115
W04235,P0286,이윤학,짙은 백야,문학과지성사,문학과지성 시인선,487,2016,달개비,1990,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,81
W04236,P0286,이윤학,짙은 백야,문학과지성사,문학과지성 시인선,487,2016,배꽃,1990,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,86
W04237,P0286,이윤학,짙은 백야,문학과지성사,문학과지성 시인선,487,2016,해바라기 뒤틀린 씨방까지,1990,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,87
W04238,P0286,이윤학,나를 울렸다,문학과지성사,문학과지성 시인선,405,2011,싸락눈,1990,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,61
W04239,P0284,이원하,제주에서 혼자 살고 술은 약해요,문학동네,문학동네 시인선,135,2020,해의 동선,2018,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,162
W04241,P0279,이용임,안개주의보,문학과지성사,문학과지성 시인선,415,2012,약사들,2007,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,221
W04242,P0279,이용임,안개주의보,문학과지성사,문학과지성 시인선,415,2012,이웃에 사는 새,2007,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,176
W04243,P0255,이병률,찬란,문학과지성사,문학과지성 시인선,373,2010,마음의 내과,1995,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,91
W04244,P0238,윤지양,기대 없는 토요일,민음사,민음의 시,327,2024,8월 7일,2017,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,64
W04245,P0238,윤지양,기대 없는 토요일,민음사,민음의 시,327,2024,8월 7일,2017,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,64
W04246,P0237,윤종욱,우리의 초능력은 우는 일이 전부라고 생각해,민음사,민음의 시,274,2020,이전에게,2015,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,114
W04247,P0237,윤종욱,우리의 초능력은 우는 일이 전부라고 생각해,민음사,민음의 시,274,2020,시행착오,2015,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,167
W04248,P0192,신이인,검은 머리 짐승 사전,민음사,민음의 시,309,2023,엑토플라즘,2021,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,53
W04250,P0175,손택수,어떤 슬픔은 함께할 수 없다,문학동네,문학동네 시인선,180,2022,세잔의 방,1998,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,98
W04251,P0175,손택수,어떤 슬픔은 함께할 수 없다,문학동네,문학동네 시인선,180,2022,피아노와 폭격기 - 매향리,1998,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,122
W04252,P0175,손택수,어떤 슬픔은 함께할 수 없다,문학동네,문학동네 시인선,180,2022,바다로 간 코뿔소 - 박록삼에게,1998,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,97
W04253,P0175,손택수,어떤 슬픔은 함께할 수 없다,문학동네,문학동네 시인선,180,2022,눈물 봉분 - 동탄 5,1998,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,185
W04254,P0175,손택수,붉은빛이 여전합니까,창비,창비시선,440,2020,석류나무와 함께,1998,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,154
W04255,P0175,손택수,붉은빛이 여전합니까,창비,창비시선,440,2020,칼새,1998,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,160
W04256,P0175,손택수,붉은빛이 여전합니까,창비,창비시선,440,2020,죽은돌 - 금릉에서,1998,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,139
W04257,P0175,손택수,떠도는 먼지들이 빛난다,창비,창비시선,379,2014,가자지구 당나귀의 얼룩에 관하여,1998,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,153
W04258,P0175,손택수,떠도는 먼지들이 빛난다,창비,창비시선,379,2014,유모차는 어떻게 정치적이 되었는가,1998,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,133
W04259,P0175,손택수,목련 전차,창비,창비시선,264,2006,가새각시 이야기,1998,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,183
W04260,P0175,손택수,목련 전차,창비,창비시선,264,2006,혼쥐 이야기,1998,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,147
W04261,P0175,손택수,목련 전차,창비,창비시선,264,2006,옥수수 무덤,1998,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,67
W04262,P0175,손택수,목련 전차,창비,창비시선,264,2006,자전거의 연애학,1998,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,190
W04263,P0175,손택수,목련 전차,창비,창비시선,264,2006,첫 몽정ㆍ별똥별ㆍ감나무,1998,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,94
W04264,P0175,손택수,목련 전차,창비,창비시선,264,2006,염소 일가,1998,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,162
W04265,P0175,손택수,목련 전차,창비,창비시선,264,2006,습작,1998,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,84
W04266,P0175,손택수,목련 전차,창비,창비시선,264,2006,해송,1998,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,66
W04267,P0175,손택수,목련 전차,창비,창비시선,264,2006,오징어 먹물에 붓을 찍다,1998,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,88
W04268,P0175,손택수,목련 전차,창비,창비시선,264,2006,성 젓갈,1998,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,124
W04269,P0175,손택수,호랑이 발자국,창비,창비시선,222,2003,나의 팔만대장경,1998,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,153
W04270,P0175,손택수,호랑이 발자국,창비,창비시선,222,2003,놋물고기 뱃속,1998,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,152
W04271,P0175,손택수,호랑이 발자국,창비,창비시선,222,2003,"서쪽, 낡은 자전거가 있는 바다",1998,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,164
W04272,P0175,손택수,호랑이 발자국,창비,창비시선,222,2003,강이 휘어진다 - 강쟁리,1998,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,78
W04273,P0175,손택수,호랑이 발자국,창비,창비시선,222,2003,빙어가 오를 때,1998,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,80
W04275,P0175,손택수,호랑이 발자국,창비,창비시선,222,2003,당나귀는 시를 쓴다,1998,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,262
W04276,P0175,손택수,호랑이 발자국,창비,창비시선,222,2003,페치카 공사,1998,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,146
W04277,P0151,박형준,줄무늬를 슬퍼하는 기린처럼,창비,창비시선,445,2020,뒤란의 시간,1991,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,71
W04278,P0151,박형준,생각 날 때마다 울었다,문학과지성사,문학과지성 시인선,394,2011,단풍,1991,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,47
W04279,P0151,박형준,생각 날 때마다 울었다,문학과지성사,문학과지성 시인선,394,2011,나는 채소 먹으러 하늘나라 가지,1991,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,169
W04280,P0151,박형준,생각 날 때마다 울었다,문학과지성사,문학과지성 시인선,394,2011,봄꽃,1991,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,36
W04281,P0151,박형준,생각 날 때마다 울었다,문학과지성사,문학과지성 시인선,394,2011,봄비,1991,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,50
W04282,P0151,박형준,생각 날 때마다 울었다,문학과지성사,문학과지성 시인선,394,2011,웃음,1991,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,86
W04283,P0151,박형준,춤,창비,창비시선,247,2005,어스름 새벽,1991,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,57
W04284,P0151,박형준,물속까지 잎사귀가 피어 있다,창비,창비시선,216,2002,나무 줄기 속에 아이를 묻기,1991,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,132
W04287,P0045,김복희,희망은 사랑을 한다,문학동네,문학동네 시인선,144,2020,맞닿은 몸,2015,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,213
W04288,P0036,김두안,달의 아가미,민음사,민음의 시,156,2009,거미집,2006,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,127
W04289,P0036,김두안,달의 아가미,민음사,민음의 시,156,2009,수음하는 골목길,2006,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,73
W04290,P0036,김두안,달의 아가미,민음사,민음의 시,156,2009,개,2006,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,103
W04291,P0036,김두안,달의 아가미,민음사,민음의 시,156,2009,잔디인형,2006,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,49
W04292,P0036,김두안,달의 아가미,민음사,민음의 시,156,2009,난파선,2006,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,68
W04293,P0036,김두안,달의 아가미,민음사,민음의 시,156,2009,목화,2006,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,51
W04294,P0036,김두안,달의 아가미,민음사,민음의 시,156,2009,달의 아가미,2006,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,53
W04295,P0036,김두안,달의 아가미,민음사,민음의 시,156,2009,문,2006,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,79
W04296,P0036,김두안,달의 아가미,민음사,민음의 시,156,2009,내가 피어난 안쪽,2006,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,84
W04297,P0033,김기택,낫이라는 칼,문학과지성사,문학과지성 시인선,573,2023,위장,1989,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,190
W04298,P0033,김기택,낫이라는 칼,문학과지성사,문학과지성 시인선,573,2023,부음,1989,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,195
W04299,P0033,김기택,낫이라는 칼,문학과지성사,문학과지성 시인선,573,2023,용문에는 용문 사람들이 산다,1989,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,191
W04300,P0033,김기택,낫이라는 칼,문학과지성사,문학과지성 시인선,573,2023,첫 흰 머리카락,1989,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,153
W04301,P0033,김기택,갈라진다 갈라진다,문학과지성사,문학과지성 시인선,417,2012,우주인 2,1989,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,76
W04302,P0026,길상호,우리의 죄는 야옹,문학동네,문학동네 시인선,87,2016,무덤덤하게,2001,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,87
W04303,P0026,길상호,우리의 죄는 야옹,문학동네,문학동네 시인선,87,2016,도마뱀,2001,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,85
W04304,P0026,길상호,우리의 죄는 야옹,문학동네,문학동네 시인선,87,2016,식은 사과의 말,2001,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,98
W04305,P0026,길상호,우리의 죄는 야옹,문학동네,문학동네 시인선,87,2016,오늘의 버스,2001,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,103
W04306,P0026,길상호,우리의 죄는 야옹,문학동네,문학동네 시인선,87,2016,의자만 남아서,2001,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,83
W04307,P0026,길상호,우리의 죄는 야옹,문학동네,문학동네 시인선,87,2016,"겨울, 거울",2001,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,107
W04308,P0026,길상호,우리의 죄는 야옹,문학동네,문학동네 시인선,87,2016,고양이와 커피,2001,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,121
W04309,P0026,길상호,우리의 죄는 야옹,문학동네,문학동네 시인선,87,2016,달리는 심야 수족관,2001,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,81
W04310,P0026,길상호,우리의 죄는 야옹,문학동네,문학동네 시인선,87,2016,겨울의 노래,2001,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,93
W04311,P0026,길상호,우리의 죄는 야옹,문학동네,문학동네 시인선,87,2016,그림자 사업,2001,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,90
W04312,P0026,길상호,우리의 죄는 야옹,문학동네,문학동네 시인선,87,2016,마네킹 나나,2001,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,104
W04313,P0026,길상호,우리의 죄는 야옹,문학동네,문학동네 시인선,87,2016,아홉수의 생일 파티,2001,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,107
W04314,P0026,길상호,우리의 죄는 야옹,문학동네,문학동네 시인선,87,2016,빨간 일요일,2001,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,97
W04315,P0026,길상호,우리의 죄는 야옹,문학동네,문학동네 시인선,87,2016,얼음 공화국,2001,한국일보 신춘문예,한국일보 신춘문예,신춘문예,시,87
W04316,P0353,조용미,나의 다른 이름들,민음사,민음의 시,224,2016,시디부사이드,1990,한길문학,한길문학,매체 및 문학상,시,136
W04317,P0353,조용미,일만 마리 물고기가 산을 날아오르다,창비,창비시선,198,2000,죽음 위의 생 - 우중 엽서,1990,한길문학,한길문학,매체 및 문학상,시,95
W04318,P0408,황성희,눈물은 그러다가 흐른다,문학동네,문학동네 시인선,153,2021,생선구이,2005,현대문학,현대문학,매체 및 문학상,시,145
W04319,P0408,황성희,눈물은 그러다가 흐른다,문학동네,문학동네 시인선,153,2021,진짜 냉장고,2005,현대문학,현대문학,매체 및 문학상,시,122
W04320,P0408,황성희,4를 지키려는 노력,민음사,민음의 시,197,2013,후일담 사칭의 신유형,2005,현대문학,현대문학,매체 및 문학상,시,128
